Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230701;20230731; P4 3004; PESCADILLA G.SOL DE +1 KG     ;36; PONTEVEDRA          ;14465;6,68;10;4
20230701;20230731; P4 3004; PESCADILLA G.SOL DE +1 KG     ;93; CANADA              ;7285;6,6;10;4
20230701;20230731; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;15; LA CORUÑA           ;8292;7,51;17;4,3
20230701;20230731; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;20; GUIPUZCOA           ;4661;7,33;17;4,3
20230701;20230731; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;33; ASTURIAS            ;98;4,3;14;4,3
20230701;20230731; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;36; PONTEVEDRA          ;3286;7,12;17;4,3
20230701;20230731; P4 3007; PESCADILLA TRIPA 0,2/0,3K     ;93; CANADA              ;1911;7,34;17;4,4
20230701;20230731; P4 3101; PEZ ESPADA                    ;8; BARCELONA           ;800;21,5;27;15
20230701;20230731; P4 3101; PEZ ESPADA                    ;11; CADIZ               ;1500;22;27;22
20230701;20230731; P4 3101; PEZ ESPADA                    ;15; LA CORUÑA           ;18501;21,84;27;14
20230701;20230731; P4 3101; PEZ ESPADA                    ;20; GUIPUZCOA           ;6891;21,83;27;14
20230701;20230731; P4 3101; PEZ ESPADA                    ;21; HUELVA              ;11330;22,2;27;14
20230701;20230731; P4 3101; PEZ ESPADA                    ;30; MURCIA              ;14220;22;27;15
20230701;20230731; P4 3101; PEZ ESPADA                    ;36; PONTEVEDRA          ;3645;21,25;27;15
20230701;20230731; P4 3201; COCOCHAS DE MERLUZA           ;15; LA CORUÑA           ;2;56;65;48
20230701;20230731; P4 3201; COCOCHAS DE MERLUZA           ;20; GUIPUZCOA           ;962;56;65;48
20230701;20230731; P4 3201; COCOCHAS DE MERLUZA           ;36; PONTEVEDRA          ;99;56;65;48
20230701;20230731; P4 3202; COCOCHAS DE BACALAO           ;15; LA CORUÑA           ;7;16,5;17,8;15,5
20230701;20230731; P4 3202; COCOCHAS DE BACALAO           ;20; GUIPUZCOA           ;1924;16,5;17,8;15,5
20230701;20230731; P4 3202; COCOCHAS DE BACALAO           ;36; PONTEVEDRA          ;198;16,5;17,8;15,5
20230701;20230731; P4 3203; COCOCHA DE RAPE               ;20; GUIPUZCOA           ;321;17,8;18;17,8
20230701;20230731; P4 3203; COCOCHA DE RAPE               ;36; PONTEVEDRA          ;33;17,8;18;17,8
20230701;20230731; P4 3301; PULPO GRANDE                  ;15; LA CORUÑA           ;728;15;16;13,5
20230701;20230731; P4 3301; PULPO GRANDE                  ;20; GUIPUZCOA           ;1017;15;16;13,5
20230701;20230731; P4 3301; PULPO GRANDE                  ;21; HUELVA              ;281;15;16;13,5
20230701;20230731; P4 3301; PULPO GRANDE                  ;36; PONTEVEDRA          ;1110;15;16;13,5
20230701;20230731; P4 3301; PULPO GRANDE                  ;90; MARRUECOS           ;2886;15;16;13,5
20230701;20230731; P4 3302; PULPO COCIDO                  ;15; LA CORUÑA           ;1336;26;33;21,5
20230701;20230731; P4 3302; PULPO COCIDO                  ;20; GUIPUZCOA           ;1865;26;33;21,5
20230701;20230731; P4 3302; PULPO COCIDO                  ;21; HUELVA              ;517;26;33;21,5
20230701;20230731; P4 3302; PULPO COCIDO                  ;36; PONTEVEDRA          ;2035;26;33;21,5
20230701;20230731; P4 3302; PULPO COCIDO                  ;90; MARRUECOS           ;5291;26;33;21,5
20230701;20230731; P4 3303; PULPO MEDIANO                 ;15; LA CORUÑA           ;243;11,5;12;10
20230701;20230731; P4 3303; PULPO MEDIANO                 ;20; GUIPUZCOA           ;339;11,5;12;10
20230701;20230731; P4 3303; PULPO MEDIANO                 ;21; HUELVA              ;95;11,5;12;10
20230701;20230731; P4 3303; PULPO MEDIANO                 ;36; PONTEVEDRA          ;370;11,5;12;10
20230701;20230731; P4 3303; PULPO MEDIANO                 ;90; MARRUECOS           ;962;11,5;12;10
20230701;20230731; P4 3304; PULPO PEQUEÑO                 ;15; LA CORUÑA           ;125;10;10;8
20230701;20230731; P4 3304; PULPO PEQUEÑO                 ;20; GUIPUZCOA           ;169;10;10;8
20230701;20230731; P4 3304; PULPO PEQUEÑO                 ;21; HUELVA              ;48;10;10;8
20230701;20230731; P4 3304; PULPO PEQUEÑO                 ;36; PONTEVEDRA          ;185;10;10;8
20230701;20230731; P4 3304; PULPO PEQUEÑO                 ;90; MARRUECOS           ;481;10;10;8
20230701;20230731; P4 3402; RAPE COLAS                    ;15; LA CORUÑA           ;8454;16,9;24;8,5
20230701;20230731; P4 3402; RAPE COLAS                    ;20; GUIPUZCOA           ;12144;17,09;24;8,5
20230701;20230731; P4 3402; RAPE COLAS                    ;21; HUELVA              ;800;20;23;11,5
20230701;20230731; P4 3402; RAPE COLAS                    ;27; LUGO                ;224;17,75;23;11
20230701;20230731; P4 3402; RAPE COLAS                    ;30; MURCIA              ;3712;16;21;8,5
20230701;20230731; P4 3402; RAPE COLAS                    ;36; PONTEVEDRA          ;3841;17;24;8,5
20230701;20230731; P4 3402; RAPE COLAS                    ;67; IRLANDA             ;2848;15,75;17;11
20230701;20230731; P4 3402; RAPE COLAS                    ;69; PORTUGAL            ;170;16;21;8,5
20230701;20230731; P4 3402; RAPE COLAS                    ;70; DINAMARCA           ;10692;16,1;23;8,5
20230701;20230731; P4 3403; RAPE C/C.                     ;15; LA CORUÑA           ;2115;8,44;12,5;5,5
20230701;20230731; P4 3403; RAPE C/C.                     ;20; GUIPUZCOA           ;3037;8,48;12,5;5,5
20230701;20230731; P4 3403; RAPE C/C.                     ;21; HUELVA              ;200;9;9;5,5
20230701;20230731; P4 3403; RAPE C/C.                     ;27; LUGO                ;57;8,5;9;5,5
20230701;20230731; P4 3403; RAPE C/C.                     ;30; MURCIA              ;928;9;12,5;7
20230701;20230731; P4 3403; RAPE C/C.                     ;36; PONTEVEDRA          ;960;8,57;12,5;5,5
20230701;20230731; P4 3403; RAPE C/C.                     ;67; IRLANDA             ;712;8;8,5;8
20230701;20230731; P4 3403; RAPE C/C.                     ;69; PORTUGAL            ;42;9;12,5;7
20230701;20230731; P4 3403; RAPE C/C.                     ;70; DINAMARCA           ;2674;8,33;12,5;7
20230701;20230731; P4 3501; RAYA                          ;36; PONTEVEDRA          ;703;11;11;10
20230701;20230731; P4 3601; SABLE                         ;15; LA CORUÑA           ;1000;8;8;7,5
20230701;20230731; P4 3601; SABLE                         ;36; PONTEVEDRA          ;600;8;8;7,5
20230701;20230731; P4 3701; MENDOS                        ;20; GUIPUZCOA           ;500;3,5;5;2,5
20230701;20230731; P4 3801; TINTORERA                     ;20; GUIPUZCOA           ;1029;6,5;7;4
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;11; CADIZ               ;745;2;3;1,5
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;15; LA CORUÑA           ;23755;1,99;3,5;1,4
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;20; GUIPUZCOA           ;12416;2;3,5;1,4
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;21; HUELVA              ;1205;2;3;1,5
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;27; LUGO                ;36;2;2,4;1,5
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;33; ASTURIAS            ;12015;2;3;1,4
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;36; PONTEVEDRA          ;28623;1,99;3,5;1,4
20230701;20230731; P4 3904; BACALADILLA-LIRIO MEDIANO     ;39; CANTABRIA           ;3658;2;3;1,5
20230701;20230731; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;11; CADIZ               ;3000;10,5;11;10,5
20230701;20230731; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;15; LA CORUÑA           ;1777;10,82;11;10,5
20230701;20230731; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;20; GUIPUZCOA           ;2002;10,67;11;10,5
20230701;20230731; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;21; HUELVA              ;360;10,5;11;10,5
20230701;20230731; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;36; PONTEVEDRA          ;1431;10,75;11;10,5
20230701;20230731; P4 4002; JIBIA O SEPIA FRESCA GRAN     ;46; VALENCIA            ;247;11;11;10,5
20230701;20230731; P4 4301; ALIGOTE                       ;15; LA CORUÑA           ;531;4,21;4,81;3,61
20230701;20230731; P4 4301; ALIGOTE                       ;20; GUIPUZCOA           ;2391;4,21;4,81;3,61
20230701;20230731; P4 4301; ALIGOTE                       ;36; PONTEVEDRA          ;200;4,21;4,81;3,61
20230701;20230731; P4 4301; ALIGOTE                       ;67; IRLANDA             ;70;4,21;4,81;3,61
20230701;20230731; P4 4601; ARENQUE                       ;20; GUIPUZCOA           ;1588;2,1;2,85;1,8
20230701;20230731; P4 4601; ARENQUE                       ;21; HUELVA              ;300;2,1;2,85;1,8
20230701;20230731; P4 4601; ARENQUE                       ;36; PONTEVEDRA          ;3000;2,1;2,85;1,8
20230701;20230731; P4 4703; BROTOLA ENTERA                ;20; GUIPUZCOA           ;735;6,5;8,5;4,5
20230701;20230731; P4 4803; CABALLA O VERDEL GRANDE       ;11; CADIZ               ;11;4,5;4,5;4
20230701;20230731; P4 4803; CABALLA O VERDEL GRANDE       ;15; LA CORUÑA           ;74;4,5;6,5;4
20230701;20230731; P4 4803; CABALLA O VERDEL GRANDE       ;20; GUIPUZCOA           ;242;4,5;6,5;4
20230701;20230731; P4 4803; CABALLA O VERDEL GRANDE       ;21; HUELVA              ;11;4,5;4,5;4
20230701;20230731; P4 4803; CABALLA O VERDEL GRANDE       ;36; PONTEVEDRA          ;96;4,5;6,5;4
20230701;20230731; P4 4804; CABALLA O VERDEL TERCIADA     ;11; CADIZ               ;551;3,5;4,5;3
20230701;20230731; P4 4804; CABALLA O VERDEL TERCIADA     ;15; LA CORUÑA           ;5080;3,7;5;2
20230701;20230731; P4 4804; CABALLA O VERDEL TERCIADA     ;20; GUIPUZCOA           ;17414;3,78;5;2
20230701;20230731; P4 4804; CABALLA O VERDEL TERCIADA     ;21; HUELVA              ;903;4,25;5;3
20230701;20230731; P4 4804; CABALLA O VERDEL TERCIADA     ;36; PONTEVEDRA          ;6562;3,77;5;2
20230701;20230731; P4 4901; CABRACHO O RASCACIO           ;20; GUIPUZCOA           ;300;15;16;14,5
20230701;20230731; P4 4901; CABRACHO O RASCACIO           ;36; PONTEVEDRA          ;720;15;16;14,5
20230701;20230731; P4 5001; CACHUCHO                      ;36; PONTEVEDRA          ;20;6;6,5;4,5
20230701;20230731; P4 5101; CONGRIO                       ;15; LA CORUÑA           ;9585;4,5;8;2,5
20230701;20230731; P4 5101; CONGRIO                       ;20; GUIPUZCOA           ;12403;4,5;8;2,5
20230701;20230731; P4 5101; CONGRIO                       ;33; ASTURIAS            ;580;4,5;6;3
20230701;20230731; P4 5101; CONGRIO                       ;36; PONTEVEDRA          ;4860;4,5;8;2,5
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;3; ALICANTE            ;1750;7,1;10,4;6,1
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;8; BARCELONA           ;1104;7,1;9,3;6,1
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;12; CASTELLON           ;13834;7,1;10,4;6,1
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;20; GUIPUZCOA           ;1692;7,1;10,4;6,1
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;30; MURCIA              ;4949;7,1;10,4;6,1
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;36; PONTEVEDRA          ;328;7,1;10,4;6,1
20230701;20230731; P4 5203; CORVINA ACUICULTURA           ;46; VALENCIA            ;10466;7,1;10,4;6,1
20230701;20230731; P4 5205; CORVINA SALVAJE               ;3; ALICANTE            ;92;14;15;13
20230701;20230731; P4 5205; CORVINA SALVAJE               ;8; BARCELONA           ;96;13;13;10
20230701;20230731; P4 5205; CORVINA SALVAJE               ;12; CASTELLON           ;1129;13,69;15;10
20230701;20230731; P4 5205; CORVINA SALVAJE               ;20; GUIPUZCOA           ;90;14;15;13
20230701;20230731; P4 5205; CORVINA SALVAJE               ;30; MURCIA              ;364;13,5;15;10
20230701;20230731; P4 5205; CORVINA SALVAJE               ;36; PONTEVEDRA          ;27;13,5;15;10
20230701;20230731; P4 5205; CORVINA SALVAJE               ;46; VALENCIA            ;651;13,57;15;10
20230701;20230731; P4 5401; DENTON O SAMA                 ;15; LA CORUÑA           ;861;11;12;11
20230701;20230731; P4 5401; DENTON O SAMA                 ;30; MURCIA              ;1018;11;12;11
20230701;20230731; P4 5401; DENTON O SAMA                 ;36; PONTEVEDRA          ;805;11;12;11
20230701;20230731; P4 5401; DENTON O SAMA                 ;46; VALENCIA            ;1023;11;12;11
20230701;20230731; P4 5501; GALLINAS O GALLINETAS         ;15; LA CORUÑA           ;714;5,41;6,46;3,31
20230701;20230731; P4 5501; GALLINAS O GALLINETAS         ;20; GUIPUZCOA           ;1435;5,41;6,46;3,31
20230701;20230731; P4 5501; GALLINAS O GALLINETAS         ;36; PONTEVEDRA          ;3162;5,41;6,46;3,31
20230701;20230731; P4 5501; GALLINAS O GALLINETAS         ;46; VALENCIA            ;30;5,41;6,46;3,31
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;3; ALICANTE            ;58;27;32;27
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;8; BARCELONA           ;198;23,29;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;11; CADIZ               ;399;23,6;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;12; CASTELLON           ;287;24,5;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;15; LA CORUÑA           ;99;23,64;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;20; GUIPUZCOA           ;70;23,86;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;21; HUELVA              ;730;23,42;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;30; MURCIA              ;2401;23,62;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;35; LAS PALMAS          ;47;23;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;36; PONTEVEDRA          ;114;23,8;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;46; VALENCIA            ;764;23,57;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;60; FRANCIA             ;15;23;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;62; ITALIA              ;262;23;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;63; GRAN BRETAÑA        ;60;23;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;68; GRECIA              ;2284;23,8;33;22
20230701;20230731; P4 5702; LUBINA DE CAPTURA             ;88; TURQUIA             ;3066;23,8;33;22
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;3; ALICANTE            ;550;13,7;23,4;11
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;8; BARCELONA           ;3493;13,49;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;11; CADIZ               ;6922;13,45;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;12; CASTELLON           ;4883;13,45;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;15; LA CORUÑA           ;1391;13,46;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;20; GUIPUZCOA           ;1066;13,49;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;21; HUELVA              ;13731;13,49;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;30; MURCIA              ;44948;13,47;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;35; LAS PALMAS          ;966;13,56;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;36; PONTEVEDRA          ;1851;13,37;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;46; VALENCIA            ;12368;13,46;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;60; FRANCIA             ;300;13,2;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;62; ITALIA              ;5248;13,7;23,4;11,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;63; GRAN BRETAÑA        ;1200;13,7;23,4;11,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;68; GRECIA              ;37165;13,3;23,4;10,25
20230701;20230731; P4 5704; LUBINA ACUICULTURA GRANDE     ;88; TURQUIA             ;48530;13,5;23,4;10,25
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;3; ALICANTE            ;1245;9,65;10,8;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;8; BARCELONA           ;7556;9,53;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;11; CADIZ               ;14998;9,54;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;12; CASTELLON           ;10586;9,58;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;15; LA CORUÑA           ;3042;9,54;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;20; GUIPUZCOA           ;2323;9,53;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;21; HUELVA              ;29612;9,54;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;30; MURCIA              ;96951;9,55;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;35; LAS PALMAS          ;2078;9,54;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;36; PONTEVEDRA          ;4022;9,54;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;46; VALENCIA            ;26891;9,55;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;60; FRANCIA             ;645;9,5;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;62; ITALIA              ;11283;9,5;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;63; GRAN BRETAÑA        ;2580;9,5;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;68; GRECIA              ;80782;9,55;11;6,65
20230701;20230731; P4 5705; LUBINA ACUICULTU. MEDIANA     ;88; TURQUIA             ;105652;9,56;11;6,65
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;3; ALICANTE            ;1043;5,35;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;8; BARCELONA           ;6326;5,43;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;11; CADIZ               ;12554;5,43;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;12; CASTELLON           ;8863;5,4;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;15; LA CORUÑA           ;2552;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;20; GUIPUZCOA           ;1948;5,43;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;21; HUELVA              ;24789;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;30; MURCIA              ;81169;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;35; LAS PALMAS          ;1739;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;36; PONTEVEDRA          ;3370;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;46; VALENCIA            ;22514;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;60; FRANCIA             ;540;5,45;7,1;4,1
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;62; ITALIA              ;9446;5,45;7,1;4,1
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;63; GRAN BRETAÑA        ;2160;5,45;7,1;4,1
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;68; GRECIA              ;67632;5,42;7,1;3,9
20230701;20230731; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ;88; TURQUIA             ;88452;5,41;7,1;3,9
20230701;20230731; P4 5801; MARUCA                        ;20; GUIPUZCOA           ;1000;4;4,5;3,5
20230701;20230731; P4 5901; MELVA                         ;11; CADIZ               ;189;3;3,5;3
20230701;20230731; P4 5901; MELVA                         ;21; HUELVA              ;500;3;3,5;3
20230701;20230731; P4 6101; PARGO                         ;20; GUIPUZCOA           ;210;28;30;26
20230701;20230731; P4 6402; RODABALLO DE CAPTURA          ;15; LA CORUÑA           ;4114;17,92;38;13
20230701;20230731; P4 6402; RODABALLO DE CAPTURA          ;20; GUIPUZCOA           ;1570;17,92;38;13
20230701;20230731; P4 6402; RODABALLO DE CAPTURA          ;21; HUELVA              ;127;18;23;15
20230701;20230731; P4 6402; RODABALLO DE CAPTURA          ;27; LUGO                ;15;16;24;13
